INPUT:imageURL	OUTPUT:result1	OUTPUT:result2	OUTPUT:result3	OUTPUT:result4	OUTPUT:result5	GOLDEN:result1	GOLDEN:result2	GOLDEN:result3	GOLDEN:result4	GOLDEN:result5	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e23e4bbc46d7af32cd	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1e23e4bbc46d7af32cd	000205242d--62a5dbbade37523b97d736e8	7de02a2cf624723ff85e9f705e9ea7d9	APPROVED	2022-06-12T12:53:54.726
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e23f40b64178a059c3	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1e23f40b64178a059c3	000205242d--62a5dbbade37523b97d736e8	778754d878718a256ce55fcd57f14d52	APPROVED	2022-06-12T12:53:54.410
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform: Mental Demand or Physical Demand?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Performance?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Frustration?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand Temporal Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Physical Demand	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e3111d247825e43db1	53889c65-cced-4ccb-8d5d-445eded6399f	000205242d--62a5e1e3111d247825e43db1	000205242d--62a5dbbade37523b97d736eb	d31c40d82b7cfe116c6457e6a9c4f23a	APPROVED	2022-06-12T12:53:55.044
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e34743eb309242ef27	a09c8ed7-83f8-4408-9893-c745841ae476	000205242d--62a5e1e34743eb309242ef27	000205242d--62a5dbbade37523b97d736ec	034cfcf377feb0589104184b0d051b4e	APPROVED	2022-06-12T12:53:55.116
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e44743eb309242ef38	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1e44743eb309242ef38	000205242d--62a5dbbade37523b97d736e8	4c72694b1a627fa4ae0dfca4e8b0d798	APPROVED	2022-06-12T12:53:56.580
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e458102946d301b664	a09c8ed7-83f8-4408-9893-c745841ae476	000205242d--62a5e1e458102946d301b664	000205242d--62a5dbbade37523b97d736ec	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-12T12:53:56.559
																			
The evaluation you're about to perform is a technique that has been developed by NASA to assess the relative importance of six factors in determining how much workload your experienced while performing a task that you recently completed. These six factors are defined on the following page. The answer will be checked manually, random answer won't score any credits. Mental Demand:How much mental and perceptual activity was required? Was the task easy or demanding, simple or complex? Physical Demand:How much physical activity was required? Was the task easy or demanding, slack or strenuous?. Temporal Demand: How much time pressure did you feel due to the pace at which the tasks or task elements occurred? Was the pace slow or rapid? Overall Performance: How successful were you in performing the task? How satisfied were you with your performance? Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance? Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Physical Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Effort	Everything is OK	Everything is OK	Everything is OK	Everything is OK	Everything is OK								https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e4e3af0f15c4b1ac97	047fcb2f-8efa-4902-b321-f602db0afb58	000205242d--62a5e1e4e3af0f15c4b1ac97	000205242d--62a5dbbade37523b97d736ea	c4cdd4577faa1f5c3e0458094120e7b3	APPROVED	2022-06-12T12:53:56.097
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	S	T	I	O	N	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e6059cac0e936ededf	a5bce7f1-c7ae-45f8-86cc-c19b2cae7880	000205242d--62a5e1e6059cac0e936ededf	000205242d--62a5dbbade37523b97d736e9	b326da73f6b11609c1f69f9d432b22cf	APPROVED	2022-06-12T12:53:58.273
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	0L2ZAT0iKl	0lbkz35sbl	0lb38PMtle	0LJaFD0i6	0lPvB630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e6b86eb76a54b31faf	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1e6b86eb76a54b31faf	000205242d--62a5dbbade37523b97d736e8	09c1433860623f3a3bbdf6d34e195ebd	APPROVED	2022-06-12T12:53:58.043
																			
The evaluation you're about to perform is a technique that has been developed by NASA to assess the relative importance of six factors in determining how much workload your experienced while performing a task that you recently completed. These six factors are defined on the following page. The answer will be checked manually, random answer won't score any credits. Mental Demand:How much mental and perceptual activity was required? Was the task easy or demanding, simple or complex? Physical Demand:How much physical activity was required? Was the task easy or demanding, slack or strenuous?. Temporal Demand: How much time pressure did you feel due to the pace at which the tasks or task elements occurred? Was the pace slow or rapid? Overall Performance: How successful were you in performing the task? How satisfied were you with your performance? Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance? Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Physical Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Effort	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e793820275f9dcc084	047fcb2f-8efa-4902-b321-f602db0afb58	000205242d--62a5e1e793820275f9dcc084	000205242d--62a5dbbade37523b97d736ea	00f3e497da1bc29919eb4117718697fd	APPROVED	2022-06-12T12:53:59.942
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	01R2n35GR9	01RUM9F7U5	0LSGZdTbVl	0LuR8mh15a	0mBFSN9jKR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e893820275f9dcc08b	a5bce7f1-c7ae-45f8-86cc-c19b2cae7880	000205242d--62a5e1e893820275f9dcc08b	000205242d--62a5dbbade37523b97d736e9	49c6436c08f79024cf205edd375f122e	APPROVED	2022-06-12T12:54:00.712
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e93e4bbc46d7af3314	a09c8ed7-83f8-4408-9893-c745841ae476	000205242d--62a5e1e93e4bbc46d7af3314	000205242d--62a5dbbade37523b97d736ec	790c632506cb96b45ab4f98529ff4225	APPROVED	2022-06-12T12:54:01.169
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	Hshwusu	Bsjeueue	Hahwhe	Hshsuwue	Hshshe	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e973c63f3d1e1bf12f	a5bce7f1-c7ae-45f8-86cc-c19b2cae7880	000205242d--62a5e1e973c63f3d1e1bf12f	000205242d--62a5dbbade37523b97d736e9	54941e24870f2ca841885caaae32a18a	APPROVED	2022-06-12T12:54:01.930
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	0L2ZAT0jK7	01bkZ35sb1	01b38pmt1e	0LJaFD0sJ6	01pvB630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1e9e3af0f15c4b1acb5	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1e9e3af0f15c4b1acb5	000205242d--62a5dbbade37523b97d736e8	3456e333153cb57cd5419dac5042a212	APPROVED	2022-06-12T12:54:01.617
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	S	T	I	O	N	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1eaa9641b6ee1efbc51	a5bce7f1-c7ae-45f8-86cc-c19b2cae7880	000205242d--62a5e1eaa9641b6ee1efbc51	000205242d--62a5dbbade37523b97d736e9	1bcf767887c52c54a7d9da1e9141177a	APPROVED	2022-06-12T12:54:02.430
																			
Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance?{EOF}Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF} Please give your username or toloka id(if you know){EOF}You can vote on the best avatar by typing the number for example 1{EOF} Congratulation, you have finished all the questionnaire,You can click on submit to finish the questionnaire	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5e1eaf47dc619006b2c77	76afc1e1-78fb-4ed5-8b99-99a4df7f6a16	000205242d--62a5e1eaf47dc619006b2c77	000205242d--62a5dbbade37523b97d736ee	6f00141c51db6afa05821e928e5b8976	APPROVED	2022-06-12T12:54:02.204
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	0L2ZAToikl	0Ibkz35Sbl	0lb38pMtlt	0LJaFDosj6	0IpvB630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1ec6d9d916c88e979a2	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1ec6d9d916c88e979a2	000205242d--62a5dbbade37523b97d736e8	50b31f6a40d7fed256b2db9060727c44	APPROVED	2022-06-12T12:54:04.802
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1ee2a237669d9939d14	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1ee2a237669d9939d14	000205242d--62a5dbbade37523b97d736e8	19f99f0f337204939997ee0904cd89b4	APPROVED	2022-06-12T12:54:06.292
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform: Mental Demand or Physical Demand?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Performance?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Frustration?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand Temporal Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Physical Demand	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5e1eea9641b6ee1efbc62	53889c65-cced-4ccb-8d5d-445eded6399f	000205242d--62a5e1eea9641b6ee1efbc62	000205242d--62a5dbbade37523b97d736eb	4be467351e050f583b07aee449a6de3b	APPROVED	2022-06-12T12:54:06.997
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Effort{EOF}You will now be presented with 6 rating scales. For each scale, scale from 1 to 20(Type anything to continue).Mental Demand: How much mental and perceptual activity was required? Was the task easy or demanding, simple or complex?(1-20){EOF}Physical Demand: How much physical activity was required? Was the task easy or demanding, slack or strenuous?(1-20){EOF}Temporal Demand: How much time pressure did you feel due to the pace at which the tasks or task elements occurred? Was the pace slow or rapid?(1-20){EOF}Overall Performance: How successful were you in performing the task? How satisfied were you with your performance?(1-20)	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5e1ef276629520ed93a8e	c2a7aa93-226c-4098-8cd9-b4e389d1b874	000205242d--62a5e1ef276629520ed93a8e	000205242d--62a5dbbade37523b97d736ed	6ba4c482901154c10fe5bf9291bdf3a4	APPROVED	2022-06-12T12:54:07.393
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	0L2ZAToiK4	01bkZ35Sb1	01b38PMt1e	0LjaFD03j6	01pvB630u	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1f016ae3d13395b1f52	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1f016ae3d13395b1f52	000205242d--62a5dbbade37523b97d736e8	9b8832d35e90dc818ac0ba75b85910f4	APPROVED	2022-06-12T12:54:08.513
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1f1552bd048516de96a	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1f1552bd048516de96a	000205242d--62a5dbbade37523b97d736e8	2333fb4dda4a3e6324e1a95e07a1ce6f	APPROVED	2022-06-12T12:54:09.537
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	01R2n35GR9	01RUM9F705	0LsGzdTbv1	0LuRmh1So	0mHFSNgjKR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1f2c6f5d259c538b8aa	a5bce7f1-c7ae-45f8-86cc-c19b2cae7880	000205242d--62a5e1f2c6f5d259c538b8aa	000205242d--62a5dbbade37523b97d736e9	2c95aaadc2d660309d8038d88094caf8	APPROVED	2022-06-12T12:54:10.188
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	0IR2n35GR9	OIRUM9F7U5	0lsGzdTbv1	0LuR8mh1sa	0mBFSN9jKR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1f2dd70cb2900c403f6	a5bce7f1-c7ae-45f8-86cc-c19b2cae7880	000205242d--62a5e1f2dd70cb2900c403f6	000205242d--62a5dbbade37523b97d736e9	fbef0ee2ab83a6c536f4a69d1d8c3122	APPROVED	2022-06-12T12:54:10.728
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	"OIR2n35
OIR2n35GR9"	0IRUV9F7O5	OLsGz6TbVI	OLuRBmhIns	OmBFSN9jKR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1f34ad5fb122b7df39a	a5bce7f1-c7ae-45f8-86cc-c19b2cae7880	000205242d--62a5e1f34ad5fb122b7df39a	000205242d--62a5dbbade37523b97d736e9	32eda7442c498ef19fc590722ff29017	APPROVED	2022-06-12T12:54:11.749
																			
https://drive.google.com/uc?export=view&id=1AIJq0HzrMSvLka8atEL3347K9L1lyzLF{EOF}https://drive.google.com/uc?export=view&id=1dDhHW2BnWril_qixTB0YK76yHk4DRr7i{EOF}https://drive.google.com/uc?export=view&id=1sE_nbXjCB3ddAfNiUS_JA5OWSY1GaOIP{EOF}https://drive.google.com/uc?export=view&id=1l9s_zolN6zv6HEM-5nledrMj-_cGdaLd{EOF}https://drive.google.com/uc?export=view&id=1g5pmtDv8VEhvVQJ7nxYCY4KKWXQaJGu3	0gwv9vwfy9	oh2qkcbdor	01mtk9ozg4	oiop18n5tz	0i1dzr2409	0gWV9vWfy9	0h2QkCbd0R	0IMTk9Ozg4	0iop18n5tZ	0j1dZR2409			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1f3598d17774f1ec9c7	4ad8b4c4-127a-4775-bf6f-df71225bc366	000205242d--62a5e1f3598d17774f1ec9c7	000205242d--62a5dbbade37523b97d736e4	e0681ec55630751f4d809c6a5a1f2c73	APPROVED	2022-06-12T12:54:11.125
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891373/000205242d--62a5e1f3dd70cb2900c403fe	66baa4ff-ce8c-4629-b20b-f4d60522b26e	000205242d--62a5e1f3dd70cb2900c403fe	000205242d--62a5dbbade37523b97d736e8	1852d057058aa1965175cd7a19067246	APPROVED	2022-06-12T12:54:11.773
																			
